t,mox,F,Pc,of,mf,lambda,Pe,Ve,cstr_ex,eta,dof,dmf
4.59,0.591557965,1430.84615,1997573.65,2.957419065,0.200025073,0.921191235,1156043.942,1134.90216,1444.853222,0.831117422,0.012183716,0.000820665
4.595,0.591445818,1431.00245,1997464.65,2.95442969,0.200189505,0.921191235,1155969.667,1135.100047,1444.678959,0.830884389,0.012099222,0.000816489
4.6,0.591310521,1431.39305,1996919.3,2.947918362,0.200585786,0.921191235,1155629.704,1135.5288,1443.808541,0.83009652,0.011838994,0.000802341
4.605,0.59140254,1430.61175,1995755.95,2.952331843,0.200317096,0.921191235,1154974.47,1135.22489,1443.289413,0.83000077,0.011842909,0.000800336
4.61,0.591582446,1429.1273,1994519.95,2.963617009,0.199615013,0.921191235,1154302.726,1134.463984,1443.347521,0.830543848,0.012069831,0.000809668
4.615,0.591607009,1428.50225,1993829.25,2.967279079,0.199376935,0.921191235,1153917.14,1134.214965,1443.237168,0.830647386,0.012124102,0.000811326
4.62,0.591479604,1428.7366,1993538.45,2.962898532,0.199628707,0.921191235,1153732.943,1134.50328,1442.799818,0.830201821,0.01197121,0.000803328
4.625,0.591407044,1428.2678,1992956.75,2.964369039,0.199505202,0.921191235,1153402.273,1134.400648,1442.736382,0.830233962,0.011990679,0.000803734
4.63,0.591505765,1427.40835,1991757.05,2.969464625,0.199196098,0.921191235,1152727.759,1134.052258,1442.251538,0.830188507,0.01201352,0.000802638
4.635,0.591664257,1426.7833,1990702.75,2.973692159,0.19896621,0.921191235,1152133.87,1133.763029,1441.618279,0.83001806,0.011995525,0.000799382
4.64,0.591818019,1426.3927,1990775.45,2.97912623,0.198654899,0.921191235,1152195.36,1133.40382,1441.958266,0.830455911,0.012154326,0.000807185
4.645,0.591957993,1426.54895,1991029.9,2.980203081,0.198630086,0.921191235,1152346.227,1133.334735,1441.9325,0.830487796,0.012170184,0.000807842
4.65,0.592028205,1426.549,1990630.05,2.979883317,0.198674962,0.921191235,1152114.03,1133.352488,1441.433088,0.830187994,0.012084563,0.000802449
4.655,0.592019182,1425.92395,1989612.1,2.982213549,0.198516696,0.921191235,1151534.033,1133.18971,1441.000853,0.830048349,0.012062381,0.000799721
4.66,0.592153511,1425.22075,1988848.65,2.987699129,0.19819717,0.921191235,1151112.073,1132.820753,1440.785446,0.830173012,0.012135173,0.000801763
4.665,0.592430239,1424.9864,1988994.05,2.99350716,0.197905068,0.921191235,1151216.169,1132.438749,1440.918808,0.830508313,0.012268516,0.000807779
4.67,0.592739628,1425.37705,1989830.2,2.996304691,0.197823549,0.921191235,1151708.947,1132.261454,1441.109051,0.83073847,0.012351287,0.000812115
4.675,0.592915909,1426.549,1990666.4,2.990696373,0.198253462,0.921191235,1152172.939,1132.638334,1440.610017,0.830196114,0.012159461,0.000802788
4.68,0.592819863,1426.93965,1990811.8,2.98657435,0.198494929,0.921191235,1152242.637,1132.9117,1440.450479,0.829919517,0.012053895,0.000797911
4.685,0.59251157,1426.70525,1989539.4,2.981176579,0.198750914,0.921191235,1151488.355,1133.257671,1439.624996,0.829209991,0.011820835,0.000784966
4.69,0.592254231,1424.8301,1986885.55,2.986564758,0.198306174,0.921191235,1149973.626,1132.879073,1438.98147,0.829093312,0.011827051,0.000782212
4.695,0.592314003,1423.42375,1986013.05,2.996959865,0.197638283,0.921191235,1149505.153,1132.186035,1439.456837,0.82983528,0.012105831,0.000795122
4.7,0.592356152,1423.8144,1987758.05,2.999193519,0.197505145,0.921191235,1150521.213,1132.053663,1440.887574,0.830750652,0.012377071,0.000811714
4.705,0.592098284,1426.70525,1991029.95,2.980541892,0.198654575,0.921191235,1152347.459,1133.312321,1441.63206,0.830329876,0.012128213,0.000805075
4.71,0.591723395,1428.89295,1992847.65,2.962481485,0.199739103,0.921191235,1153332.24,1134.525064,1441.654417,0.829527803,0.011782092,0.000791236
4.715,0.591361499,1428.9711,1992411.4,2.956225184,0.200039396,0.921191235,1153056.766,1134.937147,1441.451022,0.829134458,0.01163287,0.000784078
4.72,0.590965637,1428.11165,1991793.35,2.957060784,0.199848999,0.921191235,1152702.791,1134.876297,1442.072149,0.829532206,0.011749222,0.000790913
4.725,0.590537525,1427.2522,1991538.85,2.958561634,0.199602915,0.921191235,1152561.367,1134.774342,1443.118197,0.830202173,0.011945215,0.000802658
4.73,0.590211996,1427.17405,1991866.05,2.95627718,0.199647042,0.921191235,1152741.849,1134.929026,1443.869516,0.83053079,0.012020882,0.000808522
4.735,0.590008173,1427.6428,1992738.55,2.952342699,0.199844067,0.921191235,1153231.097,1135.198246,1444.514409,0.830721659,0.012046582,0.000812119
4.74,0.589651843,1428.58035,1994483.55,2.945101423,0.200214444,0.921191235,1154211.545,1135.695479,1445.753629,0.831102099,0.012101583,0.000819325
4.745,0.58905567,1429.5179,1995247,2.932214644,0.200891047,0.921191235,1154601.976,1136.56177,1446.159775,0.830757435,0.011920956,0.000813418
4.75,0.588667212,1429.0491,1994156.35,2.928453062,0.201016441,0.921191235,1153956.793,1136.803635,1445.850759,0.830418385,0.011804959,0.000807069
4.755,0.588339604,1427.40835,1992520.4,2.933793509,0.200538859,0.921191235,1153032.951,1136.432893,1446.139159,0.830830288,0.011954967,0.000813863
4.76,0.587701478,1426.5489,1992665.8,2.933907162,0.20031359,0.921191235,1153117.41,1136.426553,1447.829279,0.831805585,0.01222416,0.000831146
4.765,0.586974546,1427.48645,1994083.6,2.921348826,0.200925867,0.921191235,1153885.962,1137.27791,1449.07026,0.831951517,0.012179462,0.000834207
4.77,0.586261055,1428.34595,1994083.65,2.905632412,0.20176711,0.921191235,1153820.651,1138.32997,1448.835378,0.831118541,0.011849917,0.000819516
4.775,0.585494269,1427.87715,1992993,2.89740886,0.202075129,0.921191235,1153155.512,1138.871705,1448.886448,0.830789319,0.011709667,0.000813385
4.78,0.584604642,1426.9396,1992265.95,2.89269446,0.20209692,0.921191235,1152715.124,1139.181562,1449.95562,0.831197575,0.011791615,0.000820472
4.785,0.583713247,1426.6271,1991938.75,2.883853993,0.202407351,0.921191235,1152487.361,1139.771814,1450.788868,0.831286164,0.011760223,0.000822056
4.79,0.58295186,1426.54895,1990739.05,2.872155291,0.202966693,0.921191235,1151741.984,1140.546702,1450.287835,0.830489967,0.011474371,0.000807633
4.795,0.582157236,1425.1426,1989357.6,2.8706235,0.202798185,0.921191235,1150937.028,1140.637636,1451.059676,0.830871904,0.011569613,0.000814066
4.8,0.581141939,1424.20505,1989394,2.866559973,0.202731478,0.921191235,1150939.54,1140.91078,1453.089207,0.831854926,0.011808683,0.000831718
4.805,0.580238128,1424.2832,1989684.8,2.856074017,0.203159346,0.921191235,1151059.041,1141.617425,1454.184546,0.832019547,0.011786852,0.000834981
4.81,0.579469431,1424.28315,1988085.2,2.842574872,0.203853709,0.921191235,1150071.208,1142.510067,1453.153345,0.830847627,0.011392904,0.000813774
4.815,0.578530142,1422.2518,1985140.5,2.840126541,0.20369872,0.921191235,1148358.542,1142.649047,1453.03081,0.830686515,0.011339695,0.000810068
4.82,0.577491352,1419.5172,1982922.85,2.84435356,0.203030791,0.921191235,1147097.756,1142.346217,1454.581297,0.831769347,0.011657815,0.000828742
4.825,0.576451909,1418.6578,1982232.15,2.837297141,0.203169383,0.921191235,1146664.952,1142.813974,1455.754811,0.832135867,0.011713343,0.000835305
4.83,0.575505542,1418.81405,1982232.15,2.824865211,0.203728496,0.921191235,1146604.268,1143.648192,1456.478272,0.832008176,0.011603092,0.000833389
4.835,0.574590709,1418.9703,1983068.3,2.815147396,0.204106794,0.921191235,1147038.787,1144.307098,1458.096609,0.832506533,0.011674517,0.000842942
4.84,0.573611529,1419.4391,1984158.95,2.802825278,0.204654758,0.921191235,1147605.999,1145.142198,1459.706869,0.832887407,0.011698023,0.000850608
4.845,0.57251944,1420.1423,1983613.6,2.782801813,0.205734896,0.921191235,1147186.17,1146.476915,1459.328076,0.831815404,0.011295971,0.000831744
4.85,0.571353084,1419.1266,1980705.25,2.769483412,0.206303125,0.921191235,1145434.953,1147.340496,1458.309209,0.830684268,0.010926961,0.000810767
4.855,0.570140813,1416.7827,1978087.8,2.767205296,0.206034881,0.921191235,1143911.073,1147.469572,1459.160067,0.831086569,0.011023139,0.000817482
4.86,0.569022079,1415.53265,1978305.95,2.764885848,0.2058031,0.921191235,1144024.363,1147.626006,1461.864574,0.8325275,0.011384844,0.000843951
4.865,0.567982345,1416.5483,1979469.3,2.747686105,0.206712966,0.921191235,1144600.464,1148.780103,1462.969437,0.83242506,0.011253494,0.000843166
4.87,0.566906544,1417.7203,1978669.55,2.723560268,0.208149073,0.921191235,1143999.932,1150.370741,1461.698537,0.830702172,0.010668626,0.000812172
4.875,0.565760682,1416.00145,1976088.4,2.717064028,0.208225009,0.921191235,1142471.572,1150.776634,1461.809725,0.830511584,0.010587272,0.000808217
4.88,0.564534954,1414.20445,1975361.3,2.715263924,0.207911632,0.921191235,1142041.161,1150.888866,1464.183448,0.831790025,0.010906609,0.000831793
