t,mox,F,Pc,of,mf,eta,gamma,cstr_th,cstr_ex
0.87,0.00469758835,0,277970.0,3.163628427691259,0.0014848736055353344,0.8821014302238774,1.1151468919398237,1538.8319991616227,1357.4059073346493
0.875,0.00464377263,0,279480.0,3.031188698147557,0.0015319972104798152,0.8821014302238774,1.115168946122796,1548.8678545239377,1366.2585496896281
0.88,0.004629422,0,277970.0,3.048413407937794,0.0015186332627803705,0.8821014302238774,1.115143083841429,1547.4438476058153,1365.0024311135062
0.885,0.0046401848499999995,0,277517.0,3.0788036284850353,0.0015071389441889355,0.8821014302238774,1.1151352377049466,1545.1058514714223,1362.9400811274775
0.89,0.0046688866,0,278876.0,3.0893042322378235,0.0015113068344900307,0.8821014302238774,1.1151584032574928,1544.4142723269194,1362.3300384777428
0.895,0.004654535970000001,0,276913.0,3.1199686305117798,0.0014918534514997673,0.8821014302238774,1.1151268942676362,1541.9773913502697,1360.1804622829416
0.9,0.00462583422,0,277064.0,3.0672739638826423,0.0015081255455070234,0.8821014302238774,1.1151274893097083,1545.9445446735,1363.6798937383755
0.905,0.004686825499999999,0,277366.0,3.1624389072483527,0.0014820287877364941,0.8821014302238774,1.115136699869321,1538.8753585661946,1357.444154727437
0.91,0.00464736041,0,277215.0,3.0992884995760597,0.001499492677314711,0.8821014302238774,1.1151306936012153,1543.5426241704586,1361.5611563922744
0.915,0.004615070880000001,0,276309.0,3.0700868911834145,0.001503237870320031,0.8821014302238774,1.1151146225236817,1545.6756886411501,1363.4427354140948
0.92,0.00464377263,0,276309.0,3.1186960106883115,0.0014890109885942672,0.8821014302238774,1.1151165585974212,1542.0275160076135,1360.2246773148745
0.925,0.00465812375,0,278725.0,3.0754796955130255,0.0015146007163682382,0.8821014302238774,1.1151556650970096,1545.4457574519015,1363.2399127389056
0.93,0.00465812375,0,276007.0,3.1519845586234476,0.001477838378762338,0.8821014302238774,1.1151134887551994,1539.5441942047762,1358.0341356008369
0.935,0.00462224644,0,275705.0,3.099061352790471,0.001491498848784654,0.8821014302238774,1.11510502067048,1543.4481168375355,1361.4777913387354
0.94,0.00467247438,0,276309.0,3.1681167922398696,0.0014748428440027755,0.8821014302238774,1.1151187333750348,1538.3818249476878,1357.0088080166677
0.945,0.004629422,0,275403.0,3.1198534214632447,0.001483858814696734,0.8821014302238774,1.115101233209378,1541.874603852907,1360.089793284508
